Rank;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
12610;3DS;2014;Role-Playing;Namco Bandai Games;0;0;0.06;0.05;0.06
12611;PSP;2005;Role-Playing;Ignition Entertainment;0.05;0;0;0;0.06
12612;PSV;2014;Adventure;Namco Bandai Games;0;0;0.06;0;0.06
12613;PS2;2001;Shooter;3DO;0.03;0.02;0;0.01;0.06
12614;3DS;2014;Role-Playing;Marvelous Games;0;0;0.06;0.05;0.06
12615;DS;2005;Puzzle;Atari;0.05;0;0;0;0.06
12616;Wii;2010;Misc;Majesco Entertainment;0.06;0;0;0;0.06
12617;DS;2006;Action;SouthPeak Games;0.05;0;0;0;0.06
12618;3DS;2016;Action;Namco Bandai Games;0;0;0.06;0.05;0.06
12619;PS2;2006;Action;505 Games;0;0;0.06;0;0.06
12620;PS2;2004;Sports;Ignition Entertainment;0.03;0.02;0;0.01;0.06
12621;DS;2006;Misc;Nintendo;0;0;0.06;0;0.06
12622;DS;2008;Adventure;Konami Digital Entertainment;0.03;0.02;0;0;0.06
12623;PS2;2006;Shooter;Ubisoft;0.03;0.02;0;0.01;0.06
12624;GBA;2002;Racing;THQ;0.04;0.01;0;0;0.06
12625;GBA;2004;Sports;Atari;0.04;0.02;0;0;0.06
12626;XB;2004;Action;Disney Interactive Studios;0.04;0.01;0;0;0.06
12627;PSP;2012;Action;5pb;0;0;0.06;0;0.06
12628;PSP;2006;Misc;Sega;0;0;0.06;0;0.06
12629;DS;2008;Action;Namco Bandai Games;0;0;0.06;0;0.06
12630;DS;2008;Strategy;Namco Bandai Games;0;0;0.06;0;0.06
12631;PS2;2006;Racing;Namco Bandai Games;0.03;0.02;0;0.01;0.06
12632;Wii;2011;Platform;Crave Entertainment;0.05;0;0;0;0.06
12633;PS3;2016;Misc;Namco Bandai Games;0;0;0.06;0;0.06
12634;PS;1995;Shooter;Psygnosis;0.02;0.02;0;0;0.04
12635;PS;1996;Fighting;Acclaim Entertainment;0.03;0.02;0;0;0.06
12636;PSP;2012;Action;Namco Bandai Games;0;0;0.06;0;0.06
12637;3DO;1995;Adventure;Konami Digital Entertainment;0;0;0.06;0;0.06
12638;NES;1989;Puzzle;HAL Laboratory;0.06;0;0;0;0.06
12639;DS;2010;Misc;Namco Bandai Games;0;0;0.06;0;0.06
12640;XOne;2016;Action;Telltale Games;0.02;0.02;0;0;0.04
12641;X360;2010;Shooter;Activision;0.05;0;0;0;0.06
12642;XB;2002;Action;Tecmo Koei;0.04;0.01;0;0;0.06
12643;X360;2007;Shooter;Activision;0.05;0;0;0;0.06
12644;XB;2003;Shooter;Zoo Digital Publishing;0.04;0.01;0;0;0.05
12645;DS;2007;Role-Playing;Rising Star Games;0.05;0;0;0;0.06
12646;PC;2014;Action;Square Enix;0;0.05;0;0.01;0.06
12647;PS2;2007;Fighting;Sony Computer Entertainment;0;0;0.06;0;0.06
12648;XB;2005;Simulation;Bethesda Softworks;0.04;0.01;0;0;0.06
12649;DS;2007;Sports;Electronic Arts;0.05;0;0;0;0.06
12650;PS2;2007;Misc;Paon;0;0;0.04;0;0.04
12651;SAT;1996;Simulation;NEC Interchannel;0;0;0.06;0;0.06
12652;PSP;2012;Role-Playing;Namco Bandai Games;0;0;0.06;0;0.06
12653;Wii;2009;Puzzle;SouthPeak Games;0.05;0;0;0;0.06
12654;SNES;1993;Platform;Konami Digital Entertainment;0;0;0.06;0;0.06
12655;DS;2006;Puzzle;Konami Digital Entertainment;0.05;0;0;0;0.06
12656;PS;1997;Action;Konami Digital Entertainment;0.03;0.02;0;0;0.06
12657;PC;2009;Action;Electronic Arts;0;0.05;0;0.01;0.06
12658;DS;2010;Role-Playing;Marvelous Games;0;0;0.06;0;0.06
12659;DS;2008;Sports;Ubisoft;0.05;0;0;0;0.06
12660;PS4;2015;Action;Tecmo Koei;0.01;0;0.05;0;0.06
12661;PSP;2007;Fighting;Grand Prix Games;0;0;0.06;0;0.06
12662;DS;2005;Shooter;Majesco Entertainment;0.05;0;0;0;0.06
12663;PS2;2006;Misc;Konami Digital Entertainment;0.03;0.02;0;0.01;0.06
12664;DS;2009;Fighting;Takara Tomy;0;0;0.06;0;0.06
12665;PSV;2014;Role-Playing;Square Enix;0;0;0.06;0;0.06
12666;PSP;2011;Adventure;D3Publisher;0;0;0.06;0;0.06
12667;PS2;2000;Sports;Tecmo Koei;0;0;0.06;0;0.06
12668;Wii;N/A;Misc;Unknown;0.05;0;0;0;0.05
12669;GC;2006;Action;Ubisoft;0.04;0.01;0;0;0.06
12670;PS2;2006;Shooter;Eidos Interactive;0.03;0.02;0;0.01;0.06
12671;PSP;2005;Role-Playing;Midas Interactive Entertainment;0.05;0;0;0;0.06
12672;GB;1991;Action;Konami Digital Entertainment;0;0;0.06;0;0.06
12673;DS;2010;Adventure;Konami Digital Entertainment;0.05;0;0;0;0.06
12674;PC;2005;Simulation;Electronic Arts;0.01;0.04;0;0.01;0.06
12675;X360;2010;Shooter;Rising Star Games;0;0.05;0;0.01;0.05
12676;GC;2003;Action;Capcom;0.04;0.01;0;0;0.06
12677;PSP;2011;Sports;Take-Two Interactive;0.05;0;0;0;0.05
12678;PS4;2015;Sports;Ubisoft;0;0.05;0;0.01;0.06
12679;Wii;2009;Sports;DTP Entertainment;0.04;0.01;0;0;0.06
12680;WiiU;2014;Action;Activision;0.03;0.02;0;0;0.06
12681;PS2;2007;Role-Playing;Nippon Ichi Software;0.03;0.02;0;0.01;0.06
12682;SAT;1996;Fighting;SNK Playmore;0;0;0.05;0;0.05
12683;DS;2009;Puzzle;Destineer;0.06;0;0;0;0.06
12684;PS3;2008;Action;Ignition Entertainment;0.05;0;0;0;0.06
12685;3DS;2014;Role-Playing;Nippon Ichi Software;0.33;0.07;0.27;0.04;0.71
12686;PC;2001;Action;Electronic Arts;0.01;0.04;0;0.01;0.06
12687;PS2;2001;Role-Playing;Sony Computer Entertainment;0.02;0.01;0.02;0;0.06
12688;Wii;2010;Sports;SouthPeak Games;0.05;0;0;0;0.06
12689;XB;2004;Action;Electronic Arts;0.04;0.01;0;0;0.06
12690;DS;2008;Strategy;Square Enix;0;0;0.05;0;0.05
12691;PS4;2015;Action;Tecmo Koei;0.03;0.02;0;0.01;0.06
12692;DS;2011;Misc;GSP;0;0.05;0;0.01;0.06
12693;DS;2008;Simulation;Mercury Games;0.05;0;0;0;0.06
12694;PS4;2015;Adventure;Aqua Plus;0;0;0.06;0;0.06
12695;X360;2013;Racing;Deep Silver;0.04;0.01;0;0;0.06
12696;PS2;2004;Action;Sega;0.03;0.02;0;0.01;0.06
12697;DS;2008;Role-Playing;Nippon Ichi Software;0.05;0;0;0;0.06
12698;DS;2007;Action;Takara Tomy;0;0;0.05;0;0.05
12699;PS;1999;Sports;Interplay;0.03;0.02;0;0;0.06
12700;GBA;2001;Role-Playing;Konami Digital Entertainment;0.04;0.02;0;0;0.06
12701;PS;2000;Action;Infogrames;0.03;0.02;0;0;0.06
12702;SNES;1992;Fighting;Konami Digital Entertainment;0;0;0.06;0;0.06
12703;PS2;2002;Sports;DigiCube;0;0;0.06;0;0.06
12704;Wii;2008;Misc;Midway Games;0.03;0.03;0;0.01;0.06
12705;PC;2009;Platform;Electronic Arts;0;0.05;0;0.01;0.06
12706;PSP;2006;Role-Playing;Atari;0.05;0;0;0;0.06
12707;GBA;2003;Action;Atari;0.04;0.02;0;0;0.06
12708;GC;2004;Strategy;Sega;0.04;0.01;0;0;0.06
12709;PS3;2011;Racing;Evolved Games;0.05;0;0;0.01;0.06
12710;DS;2007;Role-Playing;Tecmo Koei;0;0;0.06;0;0.06
12711;X360;N/A;Simulation;Namco Bandai Games;0;0;0.06;0;0.06
12712;GC;2004;Shooter;SCi;0.03;0.01;0;0;0.04
12713;PC;2010;Shooter;Square Enix;0.05;0;0;0;0.05
12714;PS;2000;Adventure;Ubisoft;0.03;0.02;0;0;0.06
12715;PSP;2011;Role-Playing;Konami Digital Entertainment;0;0;0.06;0;0.06
12716;DS;2008;Misc;Takara Tomy;0;0;0.05;0;0.05
12717;PS4;2015;Role-Playing;Nippon Ichi Software;0.02;0;0.03;0;0.06
12718;GBA;2003;Platform;THQ;0.04;0.01;0;0;0.05
12719;DS;2007;Misc;Capcom;0;0;0.06;0;0.06
12720;PSP;2009;Action;Namco Bandai Games;0;0;0.06;0;0.06
12721;PS;1997;Adventure;Sony Computer Entertainment;0.03;0.02;0;0;0.06
12722;SAT;1998;Strategy;Sega;0;0;0.05;0;0.05
12723;PS2;2006;Action;Namco Bandai Games;0;0;0.06;0;0.06
12724;PS;2001;Shooter;Infogrames;0.03;0.02;0;0;0.06
12725;PS;1996;Misc;Ocean;0.02;0.01;0;0;0.04
12726;GC;2005;Sports;Electronic Arts;0.04;0.01;0;0;0.06
12727;PSV;2013;Adventure;Sony Computer Entertainment;0.01;0.04;0;0.01;0.06
12728;DS;2009;Simulation;Ubisoft;0.05;0;0;0;0.06
12729;GC;2003;Role-Playing;Activision;0.04;0.01;0;0;0.06
12730;GC;2002;Sports;Acclaim Entertainment;0.04;0.01;0;0;0.06
12731;PS3;2015;Action;Tecmo Koei;0;0;0.06;0;0.06
12732;PC;1999;Action;Electronic Arts;0;0.05;0;0.01;0.06
12733;GC;2005;Action;Capcom;0.04;0.01;0;0;0.06
12734;X360;2006;Strategy;Electronic Arts;0;0.05;0;0.01;0.06
12735;PS2;2000;Adventure;Tecmo Koei;0;0;0.06;0;0.06
12736;PS2;2006;Role-Playing;Rising Star Games;0;0;0.05;0;0.05
12737;PSV;2012;Sports;Konami Digital Entertainment;0;0;0.06;0;0.06
12738;PS4;2014;Strategy;Tecmo Koei;0;0;0.06;0;0.06
12739;DS;2006;Shooter;Atari;0.05;0;0;0;0.06
12740;DS;2005;Sports;Electronic Arts;0.05;0;0;0;0.06
12741;Wii;2009;Strategy;Namco Bandai Games;0;0;0.06;0;0.06
12742;PS;1997;Shooter;Sony Computer Entertainment;0.03;0.02;0;0;0.06
12743;PS2;2005;Misc;Mastiff;0.03;0.02;0;0.01;0.06
12744;PSP;2012;Action;Idea Factory;0;0;0.06;0;0.06
12745;GC;2002;Racing;Activision;0.04;0.01;0;0;0.06
12746;PS2;2005;Racing;Sony Computer Entertainment;0.03;0.02;0;0.01;0.06
12747;PS2;2007;Misc;D3Publisher;0;0;0.06;0;0.06
12748;PS2;2004;Racing;Codemasters;0.03;0.02;0;0.01;0.06
12749;3DS;2012;Role-Playing;Level 5;0;0;0.06;0.05;0.06
12750;XB;2002;Platform;Midway Games;0.04;0.01;0;0;0.06
12751;DS;2010;Adventure;Unknown;0.04;0.01;0;0;0.05
12752;PC;2006;Role-Playing;JoWood Productions;0;0.05;0;0.01;0.06
12753;PS3;2014;Role-Playing;Aksys Games;0.03;0;0.02;0.01;0.06
12754;GBA;2005;Action;Zoo Digital Publishing;0.04;0.01;0;0;0.05
12755;DS;2009;Simulation;Avanquest;0.05;0;0;0;0.06
12756;PSV;2012;Adventure;Kadokawa Games;0;0;0.06;0;0.06
12757;PS3;2011;Misc;O-Games;0.03;0.01;0;0;0.04
12758;PSP;2013;Action;Namco Bandai Games;0;0;0.06;0;0.06
12759;Wii;2010;Sports;Avanquest;0.05;0;0;0;0.06
12760;PC;2015;Fighting;Warner Bros. Interactive Entertainment;0.01;0.04;0;0;0.05
12761;DS;2008;Action;SouthPeak Games;0.05;0;0;0;0.05
12762;SNES;1995;Platform;Epoch;0;0;0.06;0;0.06
12763;SNES;1995;Misc;Sunsoft;0;0;0.03;0;0.03
12764;PC;2010;Racing;Codemasters;0;0.05;0;0.01;0.06
12765;PSP;2011;Adventure;Kadokawa Games;0;0;0.06;0;0.06
12766;PS;1996;Racing;Mindscape;0.03;0.02;0;0;0.06
12767;PC;2012;Adventure;DTP Entertainment;0;0.05;0;0.01;0.06
12768;PC;2011;Simulation;Excalibur Publishing;0;0.05;0;0.01;0.06
12769;PSV;2015;Action;Tecmo Koei;0;0;0.05;0;0.05
12770;DS;2009;Simulation;Deep Silver;0.05;0;0;0;0.06
12771;DS;2009;Sports;505 Games;0.05;0;0;0;0.06
12772;GC;2005;Simulation;Nintendo;0;0;0.05;0;0.06
12773;PS2;2000;Strategy;Midas Interactive Entertainment;0;0;0.06;0;0.06
12774;DS;2007;Misc;Namco Bandai Games;0;0;0.06;0;0.06
12775;GC;2002;Sports;THQ;0.04;0.01;0;0;0.05
12776;PS2;2002;Sports;Konami Digital Entertainment;0.03;0.02;0;0.01;0.06
12777;DS;2009;Sports;Konami Digital Entertainment;0;0;0.06;0;0.06
12778;PS2;2008;Adventure;Enterbrain;0;0;0.06;0;0.06
12779;GC;2004;Shooter;Ubisoft;0.04;0.01;0;0;0.06
12780;XB;2006;Sports;Electronic Arts;0.04;0.01;0;0;0.06
12781;N64;1999;Racing;Takara Tomy;0;0;0.05;0;0.05
12782;PSP;2006;Puzzle;Atari;0.05;0;0;0.01;0.06
12783;GC;2002;Sports;Vivendi Games;0.04;0.01;0;0;0.05
12784;WiiU;2015;Action;Nordic Games;0.03;0.02;0;0;0.05
12785;3DS;2011;Strategy;Namco Bandai Games;0;0;0.06;0.05;0.06
12786;GBA;2004;Puzzle;Majesco Entertainment;0.04;0.01;0;0;0.06
12787;3DS;2011;Role-Playing;Acquire;0;0;0.06;0.05;0.06
12788;DS;2009;Strategy;Black Bean Games;0.05;0;0;0;0.06
12789;NG;1996;Fighting;SNK Playmore;0;0;0.04;0;0.04
12790;PC;2014;Action;Warner Bros. Interactive Entertainment;0;0.04;0;0.01;0.05
12791;DS;2008;Simulation;Creative Core;0;0;0.06;0;0.06
12792;PS2;2007;Sports;Atari;0.03;0.02;0;0.01;0.06
12793;Wii;2009;Action;D3Publisher;0.05;0;0;0;0.06
12794;SAT;1995;Shooter;Atlus;0;0;0.06;0;0.06
12795;GBA;2002;Strategy;Ubisoft;0.04;0.01;0;0;0.05
12796;PSP;2010;Simulation;D3Publisher;0;0;0.06;0;0.06
12797;PC;2011;Simulation;Ubisoft;0;0.04;0;0.01;0.05
12798;PS2;2002;Role-Playing;Sony Computer Entertainment;0.03;0.02;0;0.01;0.05
12799;DS;2008;Platform;Brash Entertainment;0.05;0;0;0;0.06
12800;PS3;2015;Sports;Activision;0.04;0;0;0.01;0.06
12801;PS;1995;Fighting;Acclaim Entertainment;0.03;0.02;0;0;0.06
12802;PS4;2015;Sports;Bigben Interactive;0;0.05;0;0.01;0.06
12803;GBA;2004;Sports;Activision;0.04;0.01;0;0;0.06
12804;PS3;2014;Role-Playing;Nippon Ichi Software;0.03;0.01;0.01;0.01;0.05
12805;SAT;1997;Platform;Capcom;0;0;0.06;0;0.06
12806;PS2;2002;Racing;Atari;0.03;0.02;0;0.01;0.06
12807;PSP;2010;Action;Tecmo Koei;0;0;0.05;0;0.05
12808;XB;2003;Racing;Eidos Interactive;0.04;0.01;0;0;0.06
12809;DS;N/A;Racing;Codemasters;0.04;0.01;0;0;0.06
12810;3DS;2011;Sports;Namco Bandai Games;0;0;0.06;0.05;0.06
12811;PS;1996;Racing;JVC;0.03;0.02;0;0;0.06
12812;Wii;2008;Sports;Atari;0.04;0.02;0;0;0.06
12813;PSP;2010;Fighting;SouthPeak Games;0.05;0;0;0;0.05
12814;DS;N/A;Action;Sega;0.05;0;0;0;0.05
12815;GBA;2003;Action;TDK Mediactive;0.04;0.01;0;0;0.05
12816;DC;2000;Sports;Konami Digital Entertainment;0;0;0.06;0.05;0.06
12817;PS2;2004;Action;BAM! Entertainment;0.03;0.02;0;0.01;0.06
12818;PSP;2010;Role-Playing;Atlus;0;0;0.06;0;0.06
12819;PSP;2006;Misc;Activision;0.05;0;0;0;0.06
12820;PSP;2006;Platform;Konami Digital Entertainment;0.05;0;0;0;0.06
12821;X360;2008;Misc;Gamecock;0.05;0;0;0;0.06
12822;PS2;2006;Fighting;Sony Computer Entertainment;0;0;0.05;0;0.05
12823;PS4;2015;Role-Playing;Nordic Games;0.04;0;0;0.01;0.05
12824;PSP;2013;Adventure;Kadokawa Games;0;0;0.05;0;0.05
12825;PC;2009;Puzzle;Mastertronic;0;0.04;0;0.01;0.05
12826;PSP;2007;Sports;Sega;0.02;0.03;0;0.01;0.05
12827;GC;2003;Role-Playing;Sega;0.04;0.01;0;0;0.05
12828;PC;2011;Simulation;Kalypso Media;0;0.04;0;0.01;0.05
12829;DS;2008;Adventure;Ubisoft;0.05;0;0;0;0.05
12830;GBA;2002;Role-Playing;Natsume;0.04;0.01;0;0;0.05
12831;PC;2007;Shooter;Electronic Arts;0;0.04;0;0.01;0.05
12832;X360;2015;Action;Electronic Arts;0.05;0;0;0.01;0.05
12833;PS2;2006;Action;Capcom;0.03;0.02;0;0.01;0.05
12834;XB;2003;Racing;Acclaim Entertainment;0.04;0.01;0;0;0.05
12835;DS;2008;Misc;JoWood Productions;0.05;0;0;0;0.05
12836;GBA;2005;Strategy;Atari;0.04;0.01;0;0;0.05
12837;PS4;2016;Action;Namco Bandai Games;0;0;0.05;0;0.05
12838;GC;2003;Role-Playing;Ubisoft;0.04;0.01;0;0;0.05
12839;XB;2003;Action;Acclaim Entertainment;0.04;0.01;0;0;0.05
12840;DS;2008;Adventure;Empire Interactive;0.04;0.01;0;0;0.05
12841;DS;2010;Misc;Namco Bandai Games;0;0;0.05;0;0.05
12842;PSV;2015;Misc;Sega;0;0;0.05;0;0.05
12843;PS2;2002;Puzzle;Capcom;0.03;0.02;0;0.01;0.05
12844;DS;2006;Action;Konami Digital Entertainment;0.05;0;0;0;0.05
12845;PS;1997;Misc;Virgin Interactive;0.02;0.02;0;0;0.04
12846;Wii;2011;Misc;Ubisoft;6.05;3.15;0;1.07;10.26
12847;SNES;1993;Role-Playing;TOHO;0;0;0.11;0;0.11
12848;DS;2007;Misc;Spike;0;0;0.05;0;0.05
12849;DS;2008;Sports;505 Games;0.04;0.01;0;0;0.05
12850;Wii;2009;Puzzle;Mindscape;0;0.05;0;0;0.05
12851;XB;2002;Sports;Sega;0.04;0.01;0;0;0.05
12852;XB;2005;Action;Tecmo Koei;0.04;0.01;0;0;0.05
12853;PS3;2013;Action;Capcom;0.01;0.04;0;0.01;0.05
12854;PSV;2016;Role-Playing;Square Enix;0;0;0.05;0;0.05
12855;DS;2006;Misc;Sega;0;0;0.05;0;0.05
12856;PS2;2001;Shooter;Sony Computer Entertainment;0.03;0.02;0;0.01;0.05
12857;DS;2011;Puzzle;Avanquest;0.02;0.03;0;0.01;0.05
12858;GC;2001;Sports;Acclaim Entertainment;0.04;0.01;0;0;0.05
12859;PSV;2015;Misc;Kaga Create;0;0;0.05;0;0.05
12860;Wii;2009;Sports;SouthPeak Games;0.05;0;0;0;0.05
12861;PSV;2015;Action;Aksys Games;0.01;0;0.04;0;0.05
12862;PC;2009;Adventure;Focus Home Interactive;0;0.04;0;0.01;0.05
12863;X360;2011;Fighting;PQube;0;0.03;0.02;0;0.05
12864;GBA;2003;Simulation;Destination Software, Inc;0.04;0.01;0;0;0.05
12865;PS2;2006;Action;Atari;0.03;0.02;0;0.01;0.05
12866;DS;2010;Misc;DreamCatcher Interactive;0.05;0;0;0;0.05
12867;Wii;2009;Puzzle;Sega;0;0;0.05;0;0.05
12868;PS2;2010;Adventure;Idea Factory;0;0;0.05;0;0.05
12869;DS;2009;Action;Playlogic Game Factory;0.05;0;0;0;0.05
12870;GC;2002;Action;Eidos Interactive;0.04;0.01;0;0;0.05
12871;PC;2013;Shooter;Take-Two Interactive;0;0.05;0;0.01;0.05
12872;PS2;2004;Simulation;Tecmo Koei;0.03;0.02;0;0.01;0.05
12873;3DS;2013;Role-Playing;Square Enix;0;0;0.05;0.05;0.05
12874;XB;2004;Racing;Global Star;0.04;0.01;0;0;0.05
12875;XB;2005;Racing;Zoo Digital Publishing;0.04;0.01;0;0;0.05
12876;PSP;2011;Strategy;Namco Bandai Games;0;0;0.05;0;0.05
12877;PSP;2010;Role-Playing;Spike;0;0;0.05;0;0.05
12878;PS2;2001;Sports;Konami Digital Entertainment;0.03;0.02;0;0.01;0.05
12879;PS;1998;Sports;Konami Digital Entertainment;0.03;0.02;0;0;0.05
12880;PSV;2015;Action;Tecmo Koei;0;0;0.05;0;0.05
12881;PS2;N/A;Sports;Unknown;0.03;0.02;0;0.01;0.05
12882;GBA;2004;Puzzle;Namco Bandai Games;0;0;0.05;0;0.05
12883;GBA;2002;Sports;Electronic Arts;0.04;0.01;0;0;0.05
12884;PSV;2014;Strategy;Tecmo Koei;0;0;0.05;0;0.05
12885;WiiU;2015;Action;Little Orbit;0.03;0.02;0;0;0.05
12886;DS;2009;Shooter;Zushi Games;0.04;0;0;0;0.04
12887;PS2;2002;Racing;Sony Computer Entertainment;0.03;0.02;0;0.01;0.05
12888;PSP;2010;Adventure;Sony Computer Entertainment;0;0;0.05;0;0.05
12889;DS;2007;Puzzle;White Park Bay Software;0.13;0.01;0;0.01;0.16
12890;XB;2006;Sports;Midway Games;0.04;0.01;0;0;0.05
12891;DS;2009;Misc;Arc System Works;0.05;0;0;0;0.05
12892;PC;2010;Action;Ubisoft;0;0.04;0;0.01;0.05
12893;PS3;2014;Racing;Tecmo Koei;0;0;0.05;0;0.05
12894;GEN;1993;Platform;Sega;0;0;0.05;0;0.05
12895;XB;2004;Sports;Electronic Arts;0.04;0.01;0;0;0.05
12896;DS;2006;Misc;Taito;0;0;0.04;0;0.04
12897;Wii;2009;Misc;Majesco Entertainment;0.05;0;0;0;0.05
12898;GC;2003;Platform;Namco Bandai Games;0;0;0.05;0;0.05
12899;PS;2002;Fighting;Namco Bandai Games;0;0;0.05;0;0.05
12900;GBA;N/A;Platform;Unknown;0.04;0.01;0;0;0.05
12901;PC;2016;Role-Playing;Namco Bandai Games;0;0.05;0;0;0.05
12902;DS;2010;Simulation;Ubisoft;0.05;0;0;0;0.05
12903;DS;2010;Racing;Ubisoft;0.03;0.02;0;0.01;0.05
12904;XB;2002;Platform;Infogrames;0.04;0.01;0;0;0.05
12905;NES;1989;Action;Palcom;3.38;0.44;0.31;0.04;4.17
12906;N/A;2015;Adventure;PQube;0;0;0.05;0;0.05
12907;PS2;2002;Puzzle;Midas Interactive Entertainment;0;0;0.05;0;0.05
12908;PS2;2003;Platform;LSP Games;0.03;0.02;0;0.01;0.05
12909;GC;2002;Sports;Sega;0.01;0;0.03;0;0.05
12910;DS;2010;Simulation;Activision;0.05;0;0;0;0.05
12911;PS4;2016;Action;Ubisoft;0;0.04;0.01;0.01;0.05
12912;X360;2015;Sports;Bigben Interactive;0;0.05;0;0;0.05
12913;XB;2003;Sports;Midway Games;0.04;0.01;0;0;0.05
12914;DS;2009;Sports;Take-Two Interactive;0.05;0;0;0;0.05
12915;PSV;2016;Action;Broccoli;0;0;0.05;0;0.05
12916;Wii;2013;Misc;Namco Bandai Games;0;0;0.05;0;0.05
12917;DS;2011;Misc;Unknown;0.05;0;0;0;0.05
12918;3DS;2015;Action;FuRyu;0;0;0.05;0.05;0.05
12919;3DS;2013;Action;Namco Bandai Games;0;0;0.05;0.05;0.05
12920;PSP;2009;Action;Tecmo Koei;0;0;0.05;0;0.05
12921;PS;1995;Racing;Electronic Arts;0.03;0.02;0;0;0.05
12922;PC;2009;Role-Playing;DTP Entertainment;0;0.04;0;0.01;0.05
12923;DS;2009;Role-Playing;Graffiti;0.05;0;0;0;0.05
12924;X360;N/A;Racing;Focus Home Interactive;0;0.05;0;0.01;0.05
12925;XB;2003;Sports;Activision;0.04;0.01;0;0;0.05
12926;XB;2002;Platform;Ubisoft;0.04;0.01;0;0;0.05
12927;XB;2005;Adventure;Ubisoft;0.04;0.01;0;0;0.05
12928;Wii;2010;Sports;Nordcurrent;0.02;0;0;0;0.03
12929;SNES;1993;Role-Playing;Epoch;0;0;0.05;0;0.05
12930;PS2;2006;Action;Namco Bandai Games;0.03;0.02;0;0.01;0.05
12931;DS;2011;Role-Playing;Unknown;0;0;0.05;0;0.05
12932;PS3;2016;Action;Activision;0.01;0.03;0;0.01;0.05
12933;DS;2008;Action;Takara Tomy;0;0;0.04;0;0.04
12934;PSV;2016;Misc;Aqua Plus;0;0;0.05;0;0.05
12935;PSV;2015;Adventure;5pb;0;0;0.05;0;0.05
12936;PS2;2009;Fighting;SNK Playmore;0;0;0.04;0;0.04
12937;DS;2010;Action;Hudson Soft;0;0;0.05;0;0.05
12938;DS;2009;Role-Playing;ASCII Entertainment;0;0;0.05;0;0.05
12939;PS;1997;Platform;Gremlin Interactive Ltd;0.03;0.02;0;0;0.05
12940;PC;2016;Sports;Electronic Arts;0;0.05;0;0;0.05
12941;3DS;2012;Action;Namco Bandai Games;0;0;0.05;0.05;0.05
12942;PS4;2016;Sports;Tecmo Koei;0;0;0.05;0;0.05
12943;XB;2004;Action;Konami Digital Entertainment;0.04;0.01;0;0;0.05
12944;DS;2010;Puzzle;Rising Star Games;0.04;0;0;0;0.05
12945;PS;1999;Sports;Namco Bandai Games;0.03;0.02;0;0;0.05
12946;X360;2007;Sports;Electronic Arts;0.04;0.01;0;0;0.05
12947;SCD;1994;Misc;Sega;0;0;0.05;0;0.05
12948;PC;2011;Action;Bethesda Softworks;0.03;0.01;0;0.01;0.05
12949;PS3;2012;Shooter;Namco Bandai Games;0;0;0.05;0;0.05
12950;Wii;2009;Racing;Nordic Games;0.03;0.01;0;0;0.05
12951;PSP;2012;Role-Playing;Atlus;0;0;0.05;0;0.05
12952;XOne;2015;Action;Ubisoft;0.05;0;0;0.01;0.05
12953;DS;2008;Misc;Rising Star Games;0.04;0;0;0;0.05
12954;DS;2006;Sports;Take-Two Interactive;0.05;0;0;0;0.05
12955;GC;2002;Platform;Ubisoft;0.04;0.01;0;0;0.05
12956;3DS;2016;Strategy;Nintendo;0;0;0.05;0.05;0.05
12957;Wii;2010;Simulation;Asylum Entertainment;0.05;0;0;0;0.05
12958;SNES;1993;Misc;Coconuts Japan;0;0;0.05;0;0.05
12959;Wii;2007;Racing;Popcorn Arcade;0.04;0;0;0;0.04
12960;PS;2001;Racing;Ubisoft;0.03;0.02;0;0;0.05
12961;PS2;2004;Role-Playing;Arika;0.03;0.02;0;0.01;0.05
12962;PSV;2015;Role-Playing;D3Publisher;0;0;0.05;0;0.05
12963;PSP;2009;Simulation;Graffiti;0.05;0;0;0;0.05
12964;PC;2010;Simulation;Paradox Interactive;0;0.04;0;0.01;0.05
12965;Wii;2009;Sports;Playlogic Game Factory;0.04;0;0;0;0.05
12966;XB;2003;Action;Sega;0.04;0.01;0;0;0.05
12967;DS;2009;Fighting;D3Publisher;0.05;0;0;0;0.05
12968;DS;2007;Action;Game Factory;0.03;0.01;0;0;0.05
12969;PSP;2007;Action;Destineer;0.05;0;0;0;0.05
12970;PSP;2009;Fighting;Capcom;0;0;0.05;0;0.05
12971;PSP;2007;Shooter;Ignition Entertainment;0.02;0;0.02;0.01;0.05
12972;DS;2006;Action;From Software;0.03;0;0.01;0;0.05
12973;DS;2008;Role-Playing;Sega;0;0;0.05;0;0.05
12974;DS;2009;Misc;Ubisoft;0.05;0;0;0;0.05
12975;DS;2008;Puzzle;JoWood Productions;0.05;0;0;0;0.05
12976;PS2;2006;Action;Namco Bandai Games;0;0;0.05;0;0.05
12977;X360;2011;Simulation;Namco Bandai Games;0;0;0.05;0;0.05
12978;PSP;2006;Puzzle;D3Publisher;0.04;0;0;0;0.05
12979;Wii;2009;Adventure;Blast! Entertainment Ltd;0;0.05;0;0;0.05
12980;PS2;2004;Racing;Evolved Games;0.03;0.02;0;0.01;0.05
12981;DS;2008;Simulation;DreamCatcher Interactive;0.05;0;0;0;0.05
12982;PS2;2008;Sports;Konami Digital Entertainment;0;0;0.05;0;0.05
12983;DS;2008;Racing;Nobilis;0;0.02;0;0;0.03
